PROFESSION_ID,SPECILISATION_ID,SPECILISATION_NAME,CR_BY,MOD_BY,ACTIVE,OFLINE,DATE
1.0,1.0,GENERAL ADMINISTRATION OR OFFICE ADMINISTRATION,2.0,,Y,0,2021-04-07 11:02:52
1.0,2.0,PUBLIC ADMINISTRATION.,2.0,25.0,Y,0,2021-04-07 11:02:52
1.0,3.0,CIVIL ADMINISTRATION,6.0,,Y,0,2021-04-07 11:02:52
1.0,4.0,POLICE ADMINISTRATION,1.0,,Y,0,2021-04-07 11:02:52
1.0,5.0,GENERAL ADMINISTRATION,5.0,,Y,0,2021-04-07 11:02:52
1.0,6.0,INDIAN RAILWAY TRAFFIC SERVICE,4.0,,Y,0,2021-04-07 11:02:52
1.0,7.0,HOSPITAL ADMINISTRATION,66.0,,Y,0,2023-07-04 10:41:10
2.0,1.0,AERODYNAMICS,2.0,,Y,0,2021-04-07 11:02:52
2.0,2.0,DYNAMICS AND CONTROL,2.0,,Y,0,2021-04-07 11:02:52
2.0,3.0,MAINTENANCE OVERHAUL REPAIR,2.0,,Y,0,2021-04-07 11:02:52
2.0,4.0,OPERATINS AERO,2.0,,Y,0,2021-04-07 11:02:52
2.0,5.0,PROPULSION,2.0,,Y,0,2021-04-07 11:02:52
2.0,6.0,RELIABILITY ENGG.,2.0,,Y,0,2021-04-07 11:02:52
2.0,7.0,STRUCTURES AERO.,2.0,,Y,0,2021-04-07 11:02:52
2.0,8.0,SYSTEM DESIGN ENGG. AND PRODUCTION,2.0,,Y,0,2021-04-07 11:02:52
2.0,9.0,TRAFFIC CONTROL,2.0,,Y,0,2021-04-07 11:02:52
2.0,10.0,AIRCRAFT PROPULSION AND TURBO MACHINERY,2.0,,Y,0,2021-04-07 11:02:52
2.0,11.0,DYNAMICS,5.0,,Y,0,2021-04-07 11:02:52
2.0,12.0,AEROELASTICITY,5.0,,Y,0,2021-04-07 11:02:52
2.0,13.0,VIBRATION,5.0,,Y,0,2021-04-07 11:02:52
2.0,14.0,STRUCTURAL ANALYSIS,5.0,,Y,0,2021-04-07 11:02:52
2.0,15.0,AIRCRAFT DESIGN,5.0,,Y,0,2021-04-07 11:02:52
2.0,16.0,PROJECT MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
2.0,17.0,TECHNOLOGY MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
2.0,18.0,AEROSPACE ENGG.,5.0,,Y,0,2021-04-07 11:02:52
2.0,19.0,FLIGHT DYNAMICS,5.0,,Y,0,2021-04-07 11:02:52
2.0,20.0,HEAT POWER,5.0,,Y,0,2021-04-07 11:02:52
2.0,21.0,WIND ENERGY,5.0,,Y,0,2021-04-07 11:02:52
2.0,22.0,AVIATION MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
2.0,23.0,AEROPLANE FLYING,5.0,,Y,0,2021-04-07 11:02:52
2.0,24.0,PILOT,2.0,,Y,0,2021-04-07 11:02:52
2.0,25.0,AERO Q A,5.0,,Y,0,2021-04-07 11:02:52
2.0,26.0,ROCKET PROPULSION,3.0,,Y,0,2021-04-07 11:02:52
2.0,27.0,AIRCRAFT PROPULSION GAS TURBINE ENGG,3.0,,Y,0,2021-04-07 11:02:52
3.0,1.0,AGRICULTURE CHEMISTRY AND SOIL SCIENCE,2.0,,Y,0,2021-04-07 11:02:52
3.0,2.0,AGRICULTURE ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
3.0,3.0,AGRICULUTURAL ENTOMOLOGY AND NEMATOLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,4.0,AGRICULTURE BIOCHEMISTRY,2.0,,Y,0,2021-04-07 11:02:52
3.0,5.0,AGRICULTURE BIOPHYSICS,2.0,,Y,0,2021-04-07 11:02:52
3.0,6.0,AGRICULTURE BOTANY,2.0,,Y,0,2021-04-07 11:02:52
3.0,7.0,AGRICULTURE ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
3.0,8.0,AGRICULTURE EXTENSION,2.0,,Y,0,2021-04-07 11:02:52
3.0,9.0,AGRICULTURE METEOROLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,10.0,AGRICULTURE STATISTICS,2.0,,Y,0,2021-04-07 11:02:52
3.0,11.0,AGRO FORESTRY.,2.0,,Y,0,2021-04-07 11:02:52
3.0,12.0,AGRONOMY,2.0,,Y,0,2021-04-07 11:02:52
3.0,13.0,DRY FARMING,2.0,,Y,0,2021-04-07 11:02:52
3.0,14.0,ENTOMOLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,15.0,FARM MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
3.0,16.0,HORTICULTURE,2.0,,Y,0,2021-04-07 11:02:52
3.0,17.0,MICROBIOLOGY.,2.0,,Y,0,2021-04-07 11:02:52
3.0,18.0,PEST CONTROL,2.0,,Y,0,2021-04-07 11:02:52
3.0,19.0,PLANT BREEDING,2.0,,Y,0,2021-04-07 11:02:52
3.0,20.0,PLANT PATHOLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,21.0,PLANT PHYSIOLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,22.0,SEED TECHNOLOGY,2.0,,Y,0,2021-04-07 11:02:52
3.0,23.0,SERICULTURE,2.0,,Y,0,2021-04-07 11:02:52
3.0,24.0,SOIL CHEMISTRY,2.0,,Y,0,2021-04-07 11:02:52
3.0,25.0,SOIL PHYSICS,2.0,,Y,0,2021-04-07 11:02:52
3.0,26.0,FISHERIES,1.0,,Y,0,2021-04-07 11:02:52
3.0,27.0,PLANT TISSUE CULTURE AND BIOTECHNOLOGY,4.0,,Y,0,2021-04-07 11:02:52
3.0,28.0,SOIL SCIENCE AND SOIL PHYSICS,4.0,,Y,0,2021-04-07 11:02:52
3.0,29.0,GENETICS,4.0,,Y,0,2021-04-07 11:02:52
3.0,30.0,FERTILIZERS,5.0,,Y,0,2021-04-07 11:02:52
3.0,31.0,PLANT BIOTECHNOLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,32.0,AGRI  BIOTECHNOLOGY,4.0,,Y,0,2021-04-07 11:02:52
3.0,33.0,AGRICULTURE COOPERATION,5.0,,Y,0,2021-04-07 11:02:52
3.0,34.0,DAIRY ECONOMICS,4.0,,Y,0,2021-04-07 11:02:52
3.0,35.0,AGRO INDUSTRIAL MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
3.0,36.0,SOIL MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
3.0,37.0,EXTENSION EDUCATION,5.0,,Y,0,2021-04-07 11:02:52
3.0,38.0,POMOLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,39.0,AGRICULTURE MARKETING AND MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
3.0,40.0,SOIL SCIENCE,5.0,,Y,0,2021-04-07 11:02:52
3.0,41.0,PLANT VIROLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,42.0,AGRIL. ENTOMOLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,43.0,NEMATOLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,44.0,PLANT PROTECTION,5.0,,Y,0,2021-04-07 11:02:52
3.0,45.0,AGROMETEOGLOGY,5.0,,Y,0,2021-04-07 11:02:52
3.0,46.0,AGRIL. SUSTAINABLE DEVELOPMENT,5.0,,Y,0,2021-04-07 11:02:52
3.0,47.0,AGRO PROCESSING,5.0,,Y,0,2021-04-07 11:02:52
3.0,48.0,AGRICULTURE PHYSICS,5.0,,Y,0,2021-04-07 11:02:52
3.0,49.0,CROP PRODUCTION,25.0,,Y,0,2021-04-07 11:02:52
3.0,50.0,AGRICULTURE ENTOMOLOGY AND NEMATOLOGY,25.0,,Y,0,2021-04-07 11:02:52
3.0,51.0,CROP PROTECTION,40.0,,Y,0,2021-04-07 11:02:52
3.0,52.0,AGRICULTURAL STRUCTURE AND PROCESS ENGINEERING ,66.0,,Y,0,2023-06-15 17:51:54
3.0,53.0,AGRICULTURAL CHEMISTRY,66.0,66.0,Y,0,2023-06-16 10:39:08
3.0,54.0,FOOD SAFETY,66.0,,Y,0,2023-08-01 15:32:03
3.0,55.0,SEED PATHOLOGY,61.0,,Y,0,2023-08-25 11:08:53
3.0,56.0,NATURAL FARMING,61.0,,Y,0,2023-08-25 11:09:08
3.0,57.0,PRECISION AGRICULTURE ,66.0,,Y,0,2023-08-29 17:18:40
3.0,58.0,DRONE REMOTE SENSING ,66.0,,Y,0,2023-08-29 17:18:56
3.0,59.0,AGRICULTURAL RESEARCH,66.0,,Y,0,2023-08-30 10:34:46
3.0,60.0,WATER CONSERVATION,66.0,,Y,0,2023-08-30 10:37:17
3.0,61.0,REMOTE SENSING APPLICATIONS IN AGRICULTURE,66.0,,Y,0,2023-08-30 11:08:15
3.0,62.0,AGRICULTURAL RESOURCES,66.0,,Y,0,2023-08-30 11:09:17
3.0,63.0,CROP INVENTORY AND MODELLING,66.0,,Y,0,2023-08-30 11:09:48
3.0,64.0,SOIL & WATER CONSERVATION,66.0,,Y,0,2023-08-30 11:12:00
3.0,65.0,CROP AND SOIL MOISTURE STUDY,66.0,,Y,0,2023-08-31 11:37:34
3.0,66.0,SPACE TECHNOLOGY APPLICATIONS,66.0,,Y,0,2023-08-31 11:38:18
3.0,67.0,NATURAL RESOURCES MANAGEMENT ,66.0,66.0,Y,0,2023-08-31 11:39:57
3.0,68.0,OUTREACH PROGRAMMES AND PROMOTION OF SPACE TECHNOLOGY IN AGRICULTURE,66.0,,Y,0,2023-08-31 11:41:41
3.0,69.0,SOIL AND CROP HEALTH,66.0,,Y,0,2023-08-31 17:58:06
3.0,70.0,AGROINFORMATICS/RURAL INFORMATICS,66.0,,Y,0,2023-09-01 17:42:56
3.0,71.0,SATELLITE /DRONE SENSING (NATURAL RESOURCE MANAGEMENT),66.0,,Y,0,2023-09-01 17:46:45
3.0,72.0,BIO ENERGY(RESEARCH ON PRODUCTION),66.0,,Y,0,2023-09-06 12:19:38
3.0,73.0,BIG DATA ANALYTICS IN AGRICULTURE,66.0,,Y,0,2023-10-30 16:25:27
3.0,74.0,AGRI BUSINESS MANAGEMENT ,66.0,,Y,0,2023-11-06 10:58:25
3.0,75.0,SPICES MARKETING ,66.0,,Y,0,2023-11-28 16:41:06
3.0,76.0,ENVIRONMENTAL SCIENCE,66.0,,Y,0,2023-11-28 16:55:19
3.0,77.0,CASHEW GENETICS AND BREEDING,66.0,,Y,0,2023-12-01 10:42:47
3.0,78.0,ARECANUT,66.0,,Y,0,2023-12-15 12:31:40
3.0,79.0,SPICES,66.0,,Y,0,2023-12-15 12:31:58
3.0,80.0,AGRICULTURAL STATISTICS,70.0,,Y,0,2024-01-12 16:02:23
3.0,81.0,VEGETATION SCIENCE,62.0,,Y,0,2024-01-17 10:51:53
3.0,82.0,AGRICULTURAL MICROBIOLOGY,66.0,,Y,0,2024-01-24 17:33:23
3.0,83.0,PLANT GENETICS,66.0,,Y,0,2024-02-01 11:38:45
3.0,84.0,BOTANICAL GARDEN,66.0,,Y,0,2024-02-02 10:55:50
3.0,85.0,MOLECULAR BIOLOGY AND BIOTECHNOLOGY,66.0,,Y,0,2024-02-02 11:02:10
3.0,86.0,PLANT PROTECTION,70.0,,Y,0,2024-02-05 10:45:07
3.0,87.0,AGRICULTURAL ENTOMOLOGY,70.0,,Y,0,2024-02-05 10:45:19
3.0,88.0,ORNAMENTAL PLANT PATHOLOGY,70.0,,Y,0,2024-02-05 10:51:28
3.0,89.0,MYCOLOGY,70.0,,Y,0,2024-02-05 10:51:38
3.0,90.0,PLANT SCIENCE,66.0,,Y,0,2024-02-15 15:29:13
3.0,91.0,PLANT BIOCHEMISTRY,66.0,,Y,0,2024-02-15 16:24:44
3.0,92.0,AGRIBUSINESS MANAGEMENT ,66.0,,Y,0,2024-05-10 16:54:46
3.0,93.0,"SOIL MICROBILOGY, SOIL FERTILITY",71.0,,Y,0,2024-05-16 17:31:03
3.0,94.0,SOIL MICROBIOLOGY,71.0,,Y,0,2024-05-16 17:31:41
3.0,95.0,"SOIL FERTILITY, SOIL CHEMISTRY",71.0,,Y,0,2024-05-16 17:33:14
3.0,96.0,"SOIL CHEMISTRY, MICRONUTRIENTS",71.0,,Y,0,2024-05-16 17:34:08
3.0,97.0,SOIL PHYSICS AND SOIL FERTILITY,71.0,,Y,0,2024-05-16 17:47:19
3.0,98.0,FORESTRY,71.0,,Y,0,2024-05-17 11:13:03
3.0,99.0,PULSE AGRONOMY,71.0,,Y,0,2024-05-17 11:13:28
3.0,100.0,WATER MANAGEMENT,71.0,,Y,0,2024-05-17 11:21:44
3.0,101.0,INTEGRATED FARMING SYSTEM,71.0,,Y,0,2024-05-17 11:22:09
3.0,102.0,SOIL FERTILITY MANAGEMENT,71.0,,Y,0,2024-05-17 11:31:02
3.0,103.0,CROPPING SYSTEM,71.0,,Y,0,2024-05-17 11:31:18
3.0,104.0,RESEARCH,71.0,,Y,0,2024-05-17 11:31:31
3.0,105.0,ORGANIC FARMING,71.0,,Y,0,2024-05-17 11:33:24
3.0,106.0,FIBRE CROPS OIL SEEDS,71.0,,Y,0,2024-05-17 11:33:49
3.0,107.0,WEED MANAGEMENT CROP AND CROPPING SYSTEM AND CONSERVATION AGRICULTURE,71.0,71.0,Y,0,2024-05-17 11:42:17
3.0,108.0,WEED MANAGEMENT & HILL AGRICULTURE,71.0,,Y,0,2024-05-17 11:47:53
3.0,109.0,"SEED PRODUCTION TECHONOLOGY, SEED PHYSIOLOGY, STORAGE & TESTING",71.0,71.0,Y,0,2024-05-17 12:03:55
3.0,110.0,"WHEAT AGRONOMY, FERTILITY, IRRIGATION MANAGEMENT",71.0,,Y,0,2024-05-17 15:13:40
3.0,111.0,RAPESEED-MUSTARD AGRONOMY,71.0,,Y,0,2024-05-17 15:17:25
3.0,112.0,"CROPPING SYSTEM, SOIL FERTILITY & PULSES AGRONOMY",71.0,,Y,0,2024-05-17 15:23:46
3.0,113.0,PRODUCTION ECONOMICS,71.0,,Y,0,2024-05-17 16:06:59
3.0,114.0,AGRICULTURAL MARKETING AND TRADE,71.0,,Y,0,2024-05-17 16:11:10
3.0,115.0,PULSE PATHOLOGY & MYCOLOGY,71.0,,Y,0,2024-05-17 17:06:59
3.0,116.0,BIOLOGICAL CONTROL,71.0,,Y,0,2024-05-17 17:14:03
3.0,117.0,"BIOLOGICAL CONTROL, IPM TECHNOLOGY CROPS",71.0,,Y,0,2024-05-17 17:14:45
3.0,118.0,"MAIZE & VEGETABLE PATHOLOGY, MICROBIAL ECOLOGY, FUNGICIDES",71.0,,Y,0,2024-05-17 17:19:48
3.0,119.0,RICE PATHOLOGY,71.0,,Y,0,2024-05-17 17:24:10
3.0,120.0,"SOYABEAN & FRUIT PAHOLOGY, EDIDEMIOLOGY & MANAGEMENT OF LOCALLY IMPORTANT DISEASES",71.0,,Y,0,2024-05-17 17:27:33
3.0,121.0,MUSHROOM BIOTECHNOLOGY AND MUSHROOM BIOLOGY,71.0,,Y,0,2024-05-17 17:31:39
3.0,122.0,"MAIZE, SOYABEAN, WHEAT & FRUIT PATHOLOGY, MUSHROOM",71.0,,Y,0,2024-05-17 17:37:20
3.0,123.0,POTATO & VEGETABLE PATHOLOGY,71.0,,Y,0,2024-05-17 17:40:44
3.0,124.0,SORGHUM PATHOLOGY & FOREST DISEASES,71.0,,Y,0,2024-05-17 17:43:47
3.0,125.0,PLANT NEMATOLOGY,71.0,,Y,0,2024-05-17 17:47:38
3.0,126.0,"OILSEED PATHOLOGY, BIOCONTROL OF PLANT PATHOGENS AND MUSHROOM",71.0,,Y,0,2024-05-17 17:49:11
3.0,127.0,RURAL MANAGEMENT,71.0,,Y,0,2024-05-20 10:53:01
3.0,128.0,BUSINESS ADMINISTRATION,71.0,,Y,0,2024-05-20 11:00:18
3.0,129.0,ZOOLOGY,59.0,66.0,Y,0,2024-05-22 12:09:42
3.0,130.0,RAINFED FARMING,62.0,,Y,0,2024-05-30 10:59:53
3.0,131.0,COOPERATIVE DEVELOPMENT,66.0,,Y,0,2024-06-19 11:03:57
3.0,132.0,COOPERATIVE MARKETING,66.0,,Y,0,2024-06-19 11:04:11
3.0,133.0,COOPERATIVE GOVERNANCE,66.0,,Y,0,2024-06-19 11:04:26
3.0,134.0,COOPERATIVE POLICY,66.0,,Y,0,2024-06-19 11:04:37
3.0,135.0,NUTRIENT MANAGEMENT,59.0,,Y,0,2024-08-06 11:54:28
3.0,136.0,BIO-FERTILIZERS,59.0,,Y,0,2024-08-06 15:27:58
3.0,137.0,RAINFED FARMING ,66.0,,Y,0,2024-08-14 16:54:47
3.0,138.0,WATER SHED MANAGEMENT ,66.0,,Y,0,2024-08-14 16:55:03
3.0,139.0,FOOD PROCESSING ,66.0,,Y,0,2024-08-21 12:59:12
3.0,140.0,SOIL FERTILITY AND PLANT NUTRITION,71.0,,Y,0,2024-09-12 17:05:29
3.0,141.0,"SOIL MICROBIOLOGY, PLANT NUTRITION",71.0,,Y,0,2024-09-12 17:08:35
3.0,142.0,HYDROLOGICAL MODELLING,71.0,,Y,0,2024-09-12 17:43:51
3.0,143.0,WATERSHED MANAGEMENT,71.0,,Y,0,2024-09-12 17:44:11
3.0,144.0,IRRIGATION & DRAINAGE ENGINEERING,71.0,,Y,0,2024-09-12 17:44:36
3.0,145.0,MICROBIAL BIOTECHNOLOGY,71.0,,Y,0,2024-09-13 11:38:27
3.0,146.0,NATURAL RESOURCE ECONOMICS,71.0,,Y,0,2024-09-13 12:02:55
3.0,147.0,"SAMPLING, DESIGNS AND MODELLING",71.0,,Y,0,2024-09-13 12:19:30
3.0,148.0,ENVIRONMENTAL MICROBIOLOGY,71.0,,Y,0,2024-09-13 12:24:17
3.0,149.0,SOIL MICROBIOLOGY,71.0,,Y,0,2024-09-13 12:25:02
3.0,150.0,DAIRY CHEMISTRY,66.0,,Y,0,2024-09-20 15:28:55
3.0,151.0,AGRICULTURAL PRODUCTION,66.0,,Y,0,2025-01-15 16:17:00
3.0,152.0,RURAL DEVELOPMENT ,66.0,,Y,0,2025-01-17 11:49:15
3.0,153.0,PRECISION MECHNICAL SYSTEMS COLD STORAGE BUSINESS DEVELOPMENT AND PROJECT PLANNING.,77.0,,Y,0,2025-04-07 11:47:42
3.0,154.0,AGRICTURAL FINANCE,77.0,,Y,0,2025-05-28 15:31:58
3.0,155.0,PEART MILLET CORP,77.0,,Y,0,2025-05-30 12:53:29
3.0,156.0,CROP MANAGEMENT,77.0,,Y,0,2025-05-30 13:11:45
3.0,157.0,SUGERCANE AGRONOMY/WEED CONTROL,77.0,,Y,0,2025-05-30 13:18:00
3.0,158.0, CONSERVATION AGRICULTURE & INTEGRATED FARMING SYSTEM,77.0,,Y,0,2025-06-02 11:41:37
3.0,159.0,IRRIGATION AGRONOMY,77.0,,Y,0,2025-06-02 11:50:39
3.0,160.0,TEACHING / EXTENSION,77.0,,Y,0,2025-06-02 13:04:01
3.0,161.0,WEED SCIENCE,77.0,,Y,0,2025-06-04 11:05:35
3.0,162.0,PRECISION NUTRIENT MANAGEMENT & INTEGRATED FARMING SYSTEM,77.0,,Y,0,2025-06-04 11:27:01
3.0,163.0,FORAGE AGRONOMY,77.0,,Y,0,2025-06-04 12:36:24
3.0,164.0,DRYLAND AGRICULTURE,77.0,,Y,0,2025-06-04 12:42:29
3.0,165.0,WEED CONTROL,77.0,,Y,0,2025-06-04 12:48:41
3.0,166.0,AGRICULTURAL STRUCTURES,66.0,,Y,0,2025-06-04 17:23:49
3.0,167.0,HARVEST PROCESS AND FOOD ENGINEERING,66.0,,Y,0,2025-06-05 10:29:40
3.0,168.0,FARMING PRACTICES,66.0,,Y,0,2025-06-05 10:35:27
3.0,169.0,CONSERVATION AGRICULTURE,77.0,,Y,0,2025-06-05 10:44:01
3.0,170.0,AGRONOMY OF MEDICINAL & AROMATIC AND POTENTIAL PLANTS,77.0,,Y,0,2025-06-05 10:55:42
3.0,171.0,PULSES CROP PRODUCTION,77.0,,Y,0,2025-06-05 11:06:37
3.0,172.0,FLORICULTURE,66.0,,Y,0,2025-07-11 17:39:33
3.0,173.0,JUNIOR NEMATOLOGIST,66.0,66.0,N,0,2025-07-14 12:26:26
3.0,174.0,PEDOLOGY,66.0,,Y,0,2025-07-14 14:39:04
3.0,175.0,BIO ENERGY,66.0,,Y,0,2025-12-01 15:30:43
3.0,176.0,CROP PHYSIOLOGY,66.0,,Y,0,2025-12-01 16:50:02
4.0,1.0,APPLIED ANTHROPOLOGY,2.0,,Y,0,2021-04-07 11:02:52
4.0,2.0,CULTURAL ANTHROPOLOGY,2.0,,Y,0,2021-04-07 11:02:52
4.0,3.0,GENERAL ANTHROPOLOGY,2.0,,Y,0,2021-04-07 11:02:52
4.0,4.0,PHYSICAL ANTHROPOLOGY,2.0,,Y,0,2021-04-07 11:02:52
4.0,5.0,SOCIAL ANTHROPOLOGY,2.0,,Y,0,2021-04-07 11:02:52
4.0,6.0,BIOLOGICAL ANTHROPOLOGY,5.0,,Y,0,2021-04-07 11:02:52
4.0,7.0,FORENSIC AND PHYSIOLOGICAL ANTHROPOLOGY,5.0,,Y,0,2021-04-07 11:02:52
4.0,8.0,FORENSIC SCIENCE,5.0,,Y,0,2021-04-07 11:02:52
4.0,9.0,PHYSIOLOGICAL ANTHROPOLOGY,5.0,,Y,0,2021-04-07 11:02:52
4.0,10.0,MOLECULAR ANTHROPOLOGY,5.0,,Y,0,2021-04-07 11:02:52
4.0,11.0,BIOCULTURAL ANTHRO.,5.0,,Y,0,2021-04-07 11:02:52
4.0,12.0,SOCIAL CULTURAL ANTHROPOLOGY,5.0,,Y,0,2021-04-07 11:02:52
4.0,13.0,MEDICAL ANTHROPOLOGY,23.0,,Y,0,2021-04-07 11:02:52
4.0,14.0,BUDHIST ART,66.0,,Y,0,2023-12-07 16:08:50
5.0,1.0,ACADEMIC.,2.0,,Y,0,2021-04-07 11:02:52
5.0,2.0,APPLIED.,2.0,,Y,0,2021-04-07 11:02:52
5.0,3.0,CONSERVATION OR PRESERVATION,2.0,,Y,0,2021-04-07 11:02:52
5.0,4.0,EPIGRAPHY,4.0,,Y,0,2021-04-07 11:02:52
5.0,5.0,NUMISMATICS,4.0,,Y,0,2021-04-07 11:02:52
5.0,6.0,UNDER WATER ARCHAEOLOGY,5.0,,Y,0,2021-04-07 11:02:52
5.0,7.0,FIELD ARCHAEOLOGY,5.0,,Y,0,2021-04-07 11:02:52
5.0,8.0,TEMPLE ARCHITECTURE,23.0,,Y,0,2021-04-07 11:02:52
5.0,9.0,ARCHIVES,54.0,,Y,0,2021-12-08 15:33:07
6.0,1.0,ARCHITECTURE,2.0,,Y,0,2021-04-07 11:02:52
6.0,2.0,ENVIRONMENTAL PLANNING,2.0,,Y,0,2021-04-07 11:02:52
6.0,3.0,TOWN AND COUNTRY PLANNING.,2.0,,Y,0,2021-04-07 11:02:52
6.0,4.0,TRANSPORT PLANNING,2.0,,Y,0,2021-04-07 11:02:52
6.0,5.0,URBAN DESIGN,2.0,,Y,0,2021-04-07 11:02:52
6.0,6.0,HOUSING,2.0,,Y,0,2021-04-07 11:02:52
6.0,7.0,EDUCATIONAL AND SPORTS BUILDINGS,6.0,,Y,0,2021-04-07 11:02:52
6.0,8.0,TOWN PLANNING URBAN PLANNING,6.0,23.0,Y,0,2021-04-07 11:02:52
6.0,9.0,URBAN AND RURAL PLANNING ,6.0,,Y,0,2021-04-07 11:02:52
6.0,10.0,EDU. AND HEALTH CARE BUILDINGS,6.0,,Y,0,2021-04-07 11:02:52
6.0,11.0,LANDSCAPE DESIGN ,6.0,,Y,0,2021-04-07 11:02:52
6.0,12.0,ECOLOGICAL AND ENVIRONMENTAL PLANNING,6.0,,Y,0,2021-04-07 11:02:52
6.0,13.0,ARCHITECTURE AND LANDSCAPE ARCHITECTURE,3.0,,Y,0,2021-04-07 11:02:52
6.0,14.0,INSTITUTIONAL BUILDINGS  CAMPUSES,5.0,,Y,0,2021-04-07 11:02:52
6.0,15.0,BUILDING RESEARCH,4.0,,Y,0,2021-04-07 11:02:52
6.0,16.0,PLANNING,4.0,,Y,0,2021-04-07 11:02:52
6.0,17.0,RESIDENTIAL ARCH AREA PLANNING,2.0,,Y,0,2021-04-07 11:02:52
6.0,18.0,ARCHITECTURAL GRAPHICS,4.0,,Y,0,2021-04-07 11:02:52
6.0,19.0,URBAN AND REGIONAL PLANNING,4.0,,Y,0,2021-04-07 11:02:52
6.0,20.0,EDUCATION HEALTH CARE AND SPORTS BUILDING,5.0,,Y,0,2021-04-07 11:02:52
6.0,21.0,MEDICAL ARCHITECTURE,5.0,,Y,0,2021-04-07 11:02:52
6.0,22.0,CENTRAL ARCHITECTURAL SERVICE,45.0,,Y,0,2021-04-07 11:02:52
6.0,23.0,SUSTAINABLE ARCHITECTURE,66.0,,Y,0,2023-09-11 15:01:06
6.0,24.0,BUILDING CONSTRUCTION,66.0,,Y,0,2023-09-11 15:01:20
6.0,25.0,DESIGN ARCHITECTURE,66.0,,Y,0,2023-09-11 16:57:41
6.0,26.0,BUILDING ENGINEERING AND MANAGEMENT ,66.0,,Y,0,2024-10-14 17:36:20
6.0,27.0,CARTOGRAPHY/GISREMOTE SENSING,77.0,,Y,0,2025-05-29 12:37:57
6.0,28.0,CONSERVATION ARCHITECT,66.0,,Y,0,2025-09-02 13:10:23
7.0,1.0,BIO CHEMICAL,2.0,,Y,0,2021-04-07 11:02:52
7.0,2.0,FLUID MECHANIC,2.0,,Y,0,2021-04-07 11:02:52
7.0,3.0,PETROCHEMICAL,2.0,,Y,0,2021-04-07 11:02:52
7.0,4.0,PRODUCTION OR PRODUCT SPECIFIC,2.0,,Y,0,2021-04-07 11:02:52
7.0,5.0,THERMODYNAMICS,2.0,,Y,0,2021-04-07 11:02:52
7.0,6.0,FOOD ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
7.0,7.0,PROCESS ENGG.  AND DEVELOPOMENT,1.0,,Y,0,2021-04-07 11:02:52
7.0,8.0,FOOD TECHNOLOGY,1.0,,Y,0,2021-04-07 11:02:52
7.0,9.0,MASS TRANSFER AND REACTION ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
8.0,1.0,ACCOUNTANCY,2.0,,Y,0,2021-04-07 11:02:52
8.0,2.0,ACCOUNTING OR AUDITING,2.0,,Y,0,2021-04-07 11:02:52
8.0,3.0,COMMERCE ACADEMIC,2.0,,Y,0,2021-04-07 11:02:52
8.0,4.0,EXPORTS PROMOTION,2.0,,Y,0,2021-04-07 11:02:52
8.0,5.0,I.C.A.,2.0,,Y,0,2021-04-07 11:02:52
8.0,6.0,I.C.W.A.,2.0,,Y,0,2021-04-07 11:02:52
8.0,7.0,INSURANCE,2.0,,Y,0,2021-04-07 11:02:52
8.0,8.0,MARKETING,2.0,,Y,0,2021-04-07 11:02:52
8.0,9.0,SECRETARIATE PRACTICE,2.0,,Y,0,2021-04-07 11:02:52
8.0,10.0,TAXATION.,2.0,,Y,0,2021-04-07 11:02:52
8.0,11.0,TRANSPORT ECONOMICS ACADEMIC,2.0,,Y,0,2021-04-07 11:02:52
8.0,12.0,PUBLIC FINANCE.,2.0,,Y,0,2021-04-07 11:02:52
8.0,13.0,TRANSPORT ECONOMICS APPLIED,2.0,,Y,0,2021-04-07 11:02:52
8.0,14.0,BANKING,2.0,,Y,0,2021-04-07 11:02:52
8.0,15.0,INTERNATIONAL TRADE.,2.0,,Y,0,2021-04-07 11:02:52
8.0,16.0,FINANCE,4.0,,Y,0,2021-04-07 11:02:52
8.0,17.0,BUSINESS STUDIES,4.0,,Y,0,2021-04-07 11:02:52
8.0,18.0,COST AND MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
8.0,19.0,AUDITING,5.0,,Y,0,2021-04-07 11:02:52
